ResponseId_id,dimension_id,dimension,construct_id,construct,score,industry_synthetic,country_synthetic,continent_synthetic,role_synthetic
MAR_CAP_0498,1,Strategy and Vision,4,Resource Allocation,3.3,Healthcare,United States,Europe,IT & Data
MAR_CAP_0499,1,Strategy and Vision,4,Resource Allocation,3.8,Technology,Germany,Africa,IT & Data
MAR_CAP_0500,1,Strategy and Vision,4,Resource Allocation,3.3,Financial Services,France,Africa,Leadership
MAR_CAP_0501,1,Strategy and Vision,4,Resource Allocation,3.5,Retail,Canada,Asia,IT & Data
MAR_CAP_0502,1,Strategy and Vision,4,Resource Allocation,3.3,Financial Services,Germany,Europe,Leadership
MAR_CAP_0503,1,Strategy and Vision,4,Resource Allocation,3.4,Healthcare,Germany,Europe,IT & Data
MAR_CAP_0504,1,Strategy and Vision,4,Resource Allocation,4.4,Manufacturing,Germany,Asia,Staff
MAR_CAP_0505,1,Strategy and Vision,4,Resource Allocation,4.2,Technology,Australia,North America,Management
MAR_CAP_0506,1,Strategy and Vision,4,Resource Allocation,4.6,Financial Services,Canada,North America,IT & Data
MAR_CAP_0507,1,Strategy and Vision,4,Resource Allocation,3.6,Retail,United States,North America,Staff
MAR_CAP_0508,1,Strategy and Vision,4,Resource Allocation,4.1,Manufacturing,United States,Europe,IT & Data
MAR_CAP_0509,1,Strategy and Vision,4,Resource Allocation,3.8,Healthcare,Australia,Africa,Leadership
MAR_CAP_0510,1,Strategy and Vision,4,Resource Allocation,3.9,Retail,United Kingdom,North America,IT & Data
MAR_CAP_0511,1,Strategy and Vision,4,Resource Allocation,3.7,Technology,United States,Africa,Leadership
MAR_CAP_0512,1,Strategy and Vision,4,Resource Allocation,3.5,Technology,Germany,North America,Management
MAR_CAP_0513,1,Strategy and Vision,4,Resource Allocation,3.0,Retail,United States,North America,Staff
MAR_CAP_0514,1,Strategy and Vision,4,Resource Allocation,3.7,Financial Services,Australia,Asia,Staff
MAR_CAP_0515,1,Strategy and Vision,4,Resource Allocation,4.4,Manufacturing,Canada,North America,Management
MAR_CAP_0516,1,Strategy and Vision,4,Resource Allocation,3.6,Financial Services,United Kingdom,Asia,Leadership
MAR_CAP_0517,1,Strategy and Vision,4,Resource Allocation,3.8,Financial Services,Australia,Africa,Staff
MAR_CAP_0518,1,Strategy and Vision,4,Resource Allocation,3.7,Retail,Canada,North America,Management
MAR_CAP_0519,1,Strategy and Vision,4,Resource Allocation,4.5,Retail,United States,Europe,IT & Data
MAR_CAP_0520,1,Strategy and Vision,4,Resource Allocation,3.7,Financial Services,Germany,Asia,Staff
MAR_CAP_0521,1,Strategy and Vision,4,Resource Allocation,3.1,Retail,United States,Africa,Management
MAR_CAP_0522,1,Strategy and Vision,4,Resource Allocation,3.5,Healthcare,France,Europe,Staff
MAR_CAP_0523,1,Strategy and Vision,4,Resource Allocation,3.1,Manufacturing,Australia,Africa,Leadership
MAR_CAP_0524,1,Strategy and Vision,4,Resource Allocation,4.6,Healthcare,France,Asia,Management
MAR_CAP_0525,1,Strategy and Vision,4,Resource Allocation,4.3,Healthcare,Canada,Asia,Leadership
MAR_CAP_0526,1,Strategy and Vision,4,Resource Allocation,3.4,Retail,Australia,Europe,Staff
MAR_CAP_0527,1,Strategy and Vision,4,Resource Allocation,3.7,Technology,Germany,Europe,Management
MAR_CAP_0528,1,Strategy and Vision,4,Resource Allocation,4.0,Technology,United States,Asia,Staff
MAR_CAP_0529,1,Strategy and Vision,4,Resource Allocation,4.0,Technology,France,Europe,Management
MAR_CAP_0530,1,Strategy and Vision,4,Resource Allocation,4.8,Technology,Australia,North America,Staff
MAR_CAP_0531,1,Strategy and Vision,4,Resource Allocation,4.0,Healthcare,France,North America,IT & Data
MAR_CAP_0532,1,Strategy and Vision,4,Resource Allocation,3.9,Healthcare,France,Africa,Management
MAR_CAP_0533,1,Strategy and Vision,4,Resource Allocation,3.9,Healthcare,Australia,Africa,Staff
MAR_CAP_0534,1,Strategy and Vision,4,Resource Allocation,3.2,Technology,United Kingdom,Europe,IT & Data
MAR_CAP_0535,1,Strategy and Vision,4,Resource Allocation,4.3,Financial Services,United Kingdom,Africa,Management
MAR_CAP_0536,1,Strategy and Vision,4,Resource Allocation,3.4,Retail,France,Africa,Management
MAR_CAP_0537,1,Strategy and Vision,4,Resource Allocation,3.9,Healthcare,United Kingdom,Europe,Leadership
MAR_CAP_0538,1,Strategy and Vision,4,Resource Allocation,3.3,Healthcare,Canada,Europe,IT & Data
MAR_CAP_0539,1,Strategy and Vision,4,Resource Allocation,3.6,Financial Services,France,Europe,Leadership
MAR_CAP_0540,1,Strategy and Vision,4,Resource Allocation,2.3,Technology,Germany,Europe,Management
MAR_CAP_0541,1,Strategy and Vision,4,Resource Allocation,3.6,Financial Services,United Kingdom,North America,Staff
MAR_CAP_0542,1,Strategy and Vision,4,Resource Allocation,4.8,Technology,Canada,Europe,Staff
MAR_CAP_0543,1,Strategy and Vision,4,Resource Allocation,2.9,Financial Services,United States,North America,Staff
MAR_CAP_0544,1,Strategy and Vision,4,Resource Allocation,3.6,Financial Services,United States,Africa,IT & Data
MAR_CAP_0545,1,Strategy and Vision,4,Resource Allocation,3.7,Manufacturing,France,North America,Management
MAR_CAP_0546,1,Strategy and Vision,4,Resource Allocation,3.6,Healthcare,France,North America,Leadership
MAR_CAP_0547,1,Strategy and Vision,4,Resource Allocation,3.4,Financial Services,Germany,Asia,IT & Data
MAR_CAP_0548,1,Strategy and Vision,4,Resource Allocation,4.1,Technology,Germany,North America,Staff
MAR_CAP_0549,1,Strategy and Vision,4,Resource Allocation,4.3,Technology,United Kingdom,Europe,Leadership
MAR_CAP_0550,1,Strategy and Vision,4,Resource Allocation,3.6,Manufacturing,United Kingdom,North America,IT & Data
MAR_CAP_0551,1,Strategy and Vision,4,Resource Allocation,3.6,Manufacturing,France,Africa,IT & Data
MAR_CAP_0552,1,Strategy and Vision,4,Resource Allocation,3.6,Financial Services,United Kingdom,North America,Management
MAR_CAP_0553,1,Strategy and Vision,4,Resource Allocation,3.2,Financial Services,United States,Asia,Management
MAR_CAP_0554,1,Strategy and Vision,4,Resource Allocation,3.5,Retail,Australia,North America,Staff
MAR_CAP_0555,1,Strategy and Vision,4,Resource Allocation,4.1,Manufacturing,France,Africa,Management
MAR_CAP_0556,1,Strategy and Vision,4,Resource Allocation,2.9,Technology,United Kingdom,North America,IT & Data
MAR_CAP_0557,1,Strategy and Vision,4,Resource Allocation,4.5,Technology,Germany,North America,Management
MAR_CAP_0558,1,Strategy and Vision,4,Resource Allocation,4.0,Technology,Canada,Asia,Leadership
MAR_CAP_0559,1,Strategy and Vision,4,Resource Allocation,3.9,Technology,United States,Asia,Leadership
MAR_CAP_0560,1,Strategy and Vision,4,Resource Allocation,3.1,Manufacturing,United Kingdom,Africa,Staff
MAR_CAP_0561,1,Strategy and Vision,4,Resource Allocation,3.1,Technology,Australia,North America,Leadership
MAR_CAP_0562,1,Strategy and Vision,4,Resource Allocation,4.0,Financial Services,Australia,North America,Management
MAR_CAP_0563,1,Strategy and Vision,4,Resource Allocation,3.1,Technology,United States,Africa,Leadership
MAR_CAP_0564,1,Strategy and Vision,4,Resource Allocation,3.1,Retail,Germany,Africa,IT & Data
MAR_CAP_0565,1,Strategy and Vision,4,Resource Allocation,3.9,Healthcare,France,North America,Management
MAR_CAP_0566,1,Strategy and Vision,4,Resource Allocation,2.7,Healthcare,France,Asia,Leadership
MAR_CAP_0567,1,Strategy and Vision,4,Resource Allocation,3.5,Retail,France,Africa,Staff
MAR_CAP_0568,1,Strategy and Vision,4,Resource Allocation,3.4,Technology,Canada,North America,IT & Data
MAR_CAP_0569,1,Strategy and Vision,4,Resource Allocation,3.3,Manufacturing,France,Europe,IT & Data
MAR_CAP_0570,1,Strategy and Vision,4,Resource Allocation,3.3,Financial Services,Canada,Africa,Leadership
MAR_CAP_0571,1,Strategy and Vision,4,Resource Allocation,3.1,Manufacturing,United Kingdom,North America,Management
MAR_CAP_0572,1,Strategy and Vision,4,Resource Allocation,3.4,Manufacturing,Germany,Africa,IT & Data
MAR_CAP_0573,1,Strategy and Vision,4,Resource Allocation,4.0,Financial Services,Canada,Europe,IT & Data
MAR_CAP_0574,1,Strategy and Vision,4,Resource Allocation,3.6,Retail,Canada,Asia,Leadership
MAR_CAP_0575,1,Strategy and Vision,4,Resource Allocation,2.9,Financial Services,United States,Europe,Management
MAR_CAP_0576,1,Strategy and Vision,4,Resource Allocation,2.8,Technology,Germany,Africa,IT & Data
MAR_CAP_0577,1,Strategy and Vision,4,Resource Allocation,3.9,Retail,United States,Europe,Leadership
MAR_CAP_0578,1,Strategy and Vision,4,Resource Allocation,2.1,Technology,Germany,Africa,IT & Data
MAR_CAP_0579,1,Strategy and Vision,4,Resource Allocation,3.9,Retail,Germany,Asia,Staff
MAR_CAP_0580,1,Strategy and Vision,4,Resource Allocation,3.5,Retail,Germany,Europe,Staff
MAR_CAP_0581,1,Strategy and Vision,4,Resource Allocation,3.4,Manufacturing,United Kingdom,North America,Staff
MAR_CAP_0582,1,Strategy and Vision,4,Resource Allocation,3.7,Manufacturing,United States,Europe,Staff
MAR_CAP_0583,1,Strategy and Vision,4,Resource Allocation,3.6,Healthcare,United Kingdom,Europe,Staff
MAR_CAP_0584,1,Strategy and Vision,4,Resource Allocation,3.2,Manufacturing,France,Europe,Staff
MAR_CAP_0585,1,Strategy and Vision,4,Resource Allocation,4.0,Financial Services,Canada,Asia,Leadership
MAR_CAP_0586,1,Strategy and Vision,4,Resource Allocation,3.3,Technology,France,Europe,Management
MAR_CAP_0587,1,Strategy and Vision,4,Resource Allocation,3.3,Retail,Canada,Africa,IT & Data
MAR_CAP_0588,1,Strategy and Vision,4,Resource Allocation,3.1,Healthcare,Germany,Europe,Management
MAR_CAP_0589,1,Strategy and Vision,4,Resource Allocation,3.8,Retail,Germany,Europe,Management
MAR_CAP_0590,1,Strategy and Vision,4,Resource Allocation,3.4,Retail,Germany,North America,IT & Data
MAR_CAP_0591,1,Strategy and Vision,4,Resource Allocation,4.1,Healthcare,Australia,Europe,Leadership
MAR_CAP_0592,1,Strategy and Vision,4,Resource Allocation,3.3,Retail,Canada,Asia,Management
MAR_CAP_0593,1,Strategy and Vision,4,Resource Allocation,3.3,Healthcare,France,Europe,Management
MAR_CAP_0594,1,Strategy and Vision,4,Resource Allocation,4.5,Healthcare,Germany,Asia,Management
MAR_CAP_0595,1,Strategy and Vision,4,Resource Allocation,3.7,Financial Services,France,Africa,Management
MAR_CAP_0596,1,Strategy and Vision,4,Resource Allocation,4.0,Retail,Australia,Europe,Management
MAR_CAP_0597,1,Strategy and Vision,4,Resource Allocation,3.7,Technology,United Kingdom,Europe,Staff
MAR_CAP_0598,1,Strategy and Vision,4,Resource Allocation,3.3,Financial Services,United Kingdom,Africa,Leadership
MAR_CAP_0599,1,Strategy and Vision,4,Resource Allocation,4.1,Healthcare,Germany,Africa,IT & Data
MAR_CAP_0600,1,Strategy and Vision,4,Resource Allocation,4.2,Financial Services,United States,North America,Leadership
MAR_CAP_0601,1,Strategy and Vision,4,Resource Allocation,4.3,Technology,Canada,North America,Staff
MAR_CAP_0602,1,Strategy and Vision,4,Resource Allocation,3.4,Technology,Australia,Europe,Management
MAR_CAP_0603,1,Strategy and Vision,4,Resource Allocation,3.8,Healthcare,Australia,North America,IT & Data
MAR_CAP_0604,1,Strategy and Vision,4,Resource Allocation,3.1,Technology,Canada,North America,Leadership
MAR_CAP_0605,1,Strategy and Vision,4,Resource Allocation,2.6,Financial Services,United Kingdom,Asia,Staff
MAR_CAP_0606,1,Strategy and Vision,4,Resource Allocation,2.9,Retail,Australia,Africa,IT & Data
MAR_CAP_0607,1,Strategy and Vision,4,Resource Allocation,2.8,Financial Services,United Kingdom,North America,Management
MAR_CAP_0608,1,Strategy and Vision,4,Resource Allocation,4.0,Manufacturing,Canada,Europe,Leadership
MAR_CAP_0609,1,Strategy and Vision,4,Resource Allocation,3.9,Retail,Australia,Asia,IT & Data
MAR_CAP_0610,1,Strategy and Vision,4,Resource Allocation,2.8,Manufacturing,United Kingdom,Africa,Staff
MAR_CAP_0611,1,Strategy and Vision,4,Resource Allocation,3.4,Financial Services,Canada,Asia,Management
MAR_CAP_0612,1,Strategy and Vision,4,Resource Allocation,3.1,Retail,United Kingdom,Africa,Staff
MAR_CAP_0613,1,Strategy and Vision,4,Resource Allocation,4.0,Technology,Germany,North America,Leadership
MAR_CAP_0614,1,Strategy and Vision,4,Resource Allocation,3.3,Manufacturing,United Kingdom,North America,Leadership
MAR_CAP_0615,1,Strategy and Vision,4,Resource Allocation,3.9,Manufacturing,Canada,Asia,Staff
MAR_CAP_0616,1,Strategy and Vision,4,Resource Allocation,4.1,Healthcare,Germany,Africa,Management
MAR_CAP_0617,1,Strategy and Vision,4,Resource Allocation,4.0,Financial Services,France,Asia,Leadership
MAR_CAP_0618,1,Strategy and Vision,4,Resource Allocation,4.0,Retail,Australia,Europe,Leadership
MAR_CAP_0619,1,Strategy and Vision,4,Resource Allocation,4.0,Manufacturing,Australia,North America,Leadership
MAR_CAP_0620,1,Strategy and Vision,4,Resource Allocation,3.5,Retail,Canada,Asia,Leadership
MAR_CAP_0621,1,Strategy and Vision,4,Resource Allocation,3.6,Manufacturing,Canada,Asia,Leadership
MAR_CAP_0622,1,Strategy and Vision,4,Resource Allocation,3.5,Financial Services,Germany,Europe,Leadership
MAR_CAP_0623,1,Strategy and Vision,4,Resource Allocation,3.6,Manufacturing,Germany,Africa,IT & Data
MAR_CAP_0624,1,Strategy and Vision,4,Resource Allocation,3.4,Technology,Australia,Europe,Leadership
MAR_CAP_0625,1,Strategy and Vision,4,Resource Allocation,3.4,Healthcare,Australia,Europe,IT & Data
MAR_CAP_0626,1,Strategy and Vision,4,Resource Allocation,3.1,Manufacturing,United Kingdom,Africa,Staff
MAR_CAP_0627,1,Strategy and Vision,4,Resource Allocation,3.8,Healthcare,Germany,Asia,Leadership
MAR_CAP_0628,1,Strategy and Vision,4,Resource Allocation,4.2,Manufacturing,United Kingdom,North America,Leadership
MAR_CAP_0629,1,Strategy and Vision,4,Resource Allocation,4.3,Financial Services,Canada,North America,Leadership
MAR_CAP_0630,1,Strategy and Vision,4,Resource Allocation,4.2,Healthcare,Germany,North America,Management
MAR_CAP_0631,1,Strategy and Vision,4,Resource Allocation,4.3,Retail,Canada,North America,Leadership
MAR_CAP_0632,1,Strategy and Vision,4,Resource Allocation,3.8,Retail,United Kingdom,Europe,Management
MAR_CAP_0633,1,Strategy and Vision,4,Resource Allocation,3.4,Financial Services,Germany,North America,Management
MAR_CAP_0634,1,Strategy and Vision,4,Resource Allocation,4.4,Manufacturing,Germany,Europe,Leadership
MAR_CAP_0635,1,Strategy and Vision,4,Resource Allocation,3.3,Manufacturing,France,Europe,Staff
MAR_CAP_0636,1,Strategy and Vision,4,Resource Allocation,3.5,Technology,United States,Europe,IT & Data
MAR_CAP_0637,1,Strategy and Vision,4,Resource Allocation,3.9,Retail,Australia,North America,Staff
MAR_CAP_0638,1,Strategy and Vision,4,Resource Allocation,2.7,Technology,United States,Asia,Staff
MAR_CAP_0639,1,Strategy and Vision,4,Resource Allocation,3.8,Financial Services,Australia,North America,IT & Data
MAR_CAP_0640,1,Strategy and Vision,4,Resource Allocation,3.3,Financial Services,United States,Asia,Management
MAR_CAP_0641,1,Strategy and Vision,4,Resource Allocation,4.5,Financial Services,Canada,Africa,IT & Data
MAR_CAP_0642,1,Strategy and Vision,4,Resource Allocation,4.2,Financial Services,Germany,Europe,Leadership
MAR_CAP_0643,1,Strategy and Vision,4,Resource Allocation,4.5,Technology,Germany,Europe,Management
MAR_CAP_0644,1,Strategy and Vision,4,Resource Allocation,4.4,Technology,United Kingdom,North America,Leadership
MAR_CAP_0645,1,Strategy and Vision,4,Resource Allocation,3.6,Retail,Canada,Africa,Management
MAR_CAP_0646,1,Strategy and Vision,4,Resource Allocation,3.6,Retail,United States,Europe,IT & Data
MAR_CAP_0647,1,Strategy and Vision,4,Resource Allocation,3.6,Healthcare,Canada,Europe,IT & Data
MAR_CAP_0648,1,Strategy and Vision,4,Resource Allocation,3.0,Retail,United Kingdom,North America,Leadership
MAR_CAP_0649,1,Strategy and Vision,4,Resource Allocation,3.2,Healthcare,Australia,Asia,Leadership
MAR_CAP_0650,1,Strategy and Vision,4,Resource Allocation,3.3,Manufacturing,Australia,Europe,Management
MAR_CAP_0651,1,Strategy and Vision,4,Resource Allocation,3.2,Healthcare,Canada,Asia,Leadership
MAR_CAP_0652,1,Strategy and Vision,4,Resource Allocation,4.0,Financial Services,Canada,Asia,Management
MAR_CAP_0653,1,Strategy and Vision,4,Resource Allocation,3.1,Healthcare,Germany,Africa,Leadership
MAR_CAP_0654,1,Strategy and Vision,4,Resource Allocation,3.5,Financial Services,Canada,Africa,IT & Data
MAR_CAP_0655,1,Strategy and Vision,4,Resource Allocation,4.1,Financial Services,United States,Africa,Staff
MAR_CAP_0656,1,Strategy and Vision,4,Resource Allocation,4.1,Manufacturing,Germany,North America,Leadership
MAR_CAP_0657,1,Strategy and Vision,4,Resource Allocation,3.2,Technology,United States,North America,Leadership
MAR_CAP_0658,1,Strategy and Vision,4,Resource Allocation,3.4,Manufacturing,Canada,Europe,Staff
MAR_CAP_0659,1,Strategy and Vision,4,Resource Allocation,2.7,Manufacturing,United Kingdom,North America,Staff
MAR_CAP_0660,1,Strategy and Vision,4,Resource Allocation,3.8,Retail,United States,Europe,IT & Data
MAR_CAP_0661,1,Strategy and Vision,4,Resource Allocation,3.3,Financial Services,Australia,Europe,Management
MAR_CAP_0662,1,Strategy and Vision,4,Resource Allocation,3.9,Manufacturing,United Kingdom,North America,IT & Data
MAR_CAP_0663,1,Strategy and Vision,4,Resource Allocation,4.0,Financial Services,United Kingdom,Africa,Staff
MAR_CAP_0664,1,Strategy and Vision,4,Resource Allocation,4.2,Financial Services,France,Asia,Leadership
MAR_CAP_0665,1,Strategy and Vision,4,Resource Allocation,3.9,Healthcare,Canada,Europe,Leadership
MAR_CAP_0666,1,Strategy and Vision,4,Resource Allocation,4.4,Healthcare,Canada,Africa,Management
MAR_CAP_0667,1,Strategy and Vision,4,Resource Allocation,3.7,Healthcare,Germany,Asia,Staff
MAR_CAP_0668,1,Strategy and Vision,4,Resource Allocation,3.0,Manufacturing,Canada,Africa,Leadership
MAR_CAP_0669,1,Strategy and Vision,4,Resource Allocation,3.6,Healthcare,Canada,Asia,Management
MAR_CAP_0670,1,Strategy and Vision,4,Resource Allocation,3.2,Financial Services,United Kingdom,Asia,Staff
MAR_CAP_0671,1,Strategy and Vision,4,Resource Allocation,3.6,Manufacturing,United Kingdom,Asia,Staff
MAR_CAP_0672,1,Strategy and Vision,4,Resource Allocation,3.2,Retail,United States,Asia,Management
MAR_CAP_0673,1,Strategy and Vision,4,Resource Allocation,4.0,Manufacturing,France,Asia,Leadership
MAR_CAP_0674,1,Strategy and Vision,4,Resource Allocation,3.4,Technology,United Kingdom,Europe,Management
MAR_CAP_0675,1,Strategy and Vision,4,Resource Allocation,3.2,Manufacturing,United Kingdom,Asia,Leadership
MAR_CAP_0676,1,Strategy and Vision,4,Resource Allocation,3.8,Healthcare,United States,North America,IT & Data
MAR_CAP_0677,1,Strategy and Vision,4,Resource Allocation,3.1,Technology,United Kingdom,Europe,Staff
MAR_CAP_0678,1,Strategy and Vision,4,Resource Allocation,4.2,Financial Services,France,Asia,Management
MAR_CAP_0679,1,Strategy and Vision,4,Resource Allocation,3.3,Financial Services,United States,North America,Leadership
